"","id","sent_time","day","email_id","open_time","predicted_values","residual_values"
"1868",1864,1150,4,307,1084,957.985396069012,126.014603930988
"1869",411,1090,3,139,1416,953.54363635559,462.45636364441
"1870",1226,1150,4,150,1406,950.491786617135,455.508213382865
"1871",1307,1150,4,76,951,946.959766875487,4.04023312451313
"1872",881,961,5,290,846,935.782754472926,-89.7827544729261
"1873",2131,881,5,317,589,931.347977806651,-342.347977806651
"1874",2216,881,5,230,1146,927.195468110389,218.804531889611
"1875",531,654,2,247,737,935.374968790135,-198.374968790135
"1876",1745,1131,3,149,784,956.954223188834,-172.954223188834
"1877",79,1090,3,139,1157,953.54363635559,203.45636364441
"1878",1157,1150,4,307,774,957.985396069012,-183.985396069012
"1879",1592,1131,3,30,1249,951.274353604291,297.725646395709
"1880",1703,1131,3,68,621,953.088093471624,-332.088093471624
"1881",1747,1131,3,149,784,956.954223188834,-172.954223188834
"1882",2179,881,5,314,1053,931.204787817125,121.795212182875
"1883",314,1090,3,11,491,947.434196802468,-456.434196802468
"1884",1653,1131,3,190,1372,958.911153045693,413.088846954307
"1885",886,961,5,268,934,934.732694549733,-0.732694549733227
"1886",1999,881,5,66,945,919.367748682951,25.6322513170487
"1887",91,1090,3,144,1162,953.782286338134,208.217713661866
"1888",1895,1131,3,2,641,949.937913702045,-308.937913702045
"1889",567,1138,3,211,819,960.414288047428,-141.414288047428
"1890",2193,881,5,250,713,928.150068040564,-215.150068040564
"1891",1631,1131,3,253,1311,961.918142825745,349.081857174255
"1892",1750,1131,3,149,785,956.954223188834,-171.954223188834
"1893",814,654,2,130,1127,929.79055919861,197.20944080139
"1894",225,1138,3,211,731,960.414288047428,-229.414288047428
"1895",1725,1131,3,149,759,956.954223188834,-197.954223188834
"1896",340,1090,3,139,640,953.54363635559,-313.54363635559
"1897",164,1138,3,12,1333,950.916018742184,382.083981257816
"1898",554,654,2,245,790,935.279508797118,-145.279508797118
"1899",264,1138,3,211,932,960.414288047428,-28.4142880474283
"1900",1505,1131,3,151,1191,957.049683181851,233.950316818149
"1901",387,1090,3,139,979,953.54363635559,25.4563636444096
"1902",726,654,2,130,1298,929.79055919861,368.20944080139
"1903",1267,1150,4,327,555,958.939995999187,-403.939995999187
"1904",1139,1150,4,266,698,956.028466212152,-258.028466212152
"1905",2244,881,5,155,790,923.615718372231,-133.615718372231
"1906",1310,1150,4,243,1019,954.930676292451,64.0693237075493
"1907",1974,881,5,75,914,919.79731865153,-5.79731865153019
"1908",983,1150,4,101,1203,948.153016788206,254.846983211794
"1909",2250,881,5,155,1204,923.615718372231,280.384281627769
"1910",1679,1131,3,37,68,951.608463579852,-883.608463579852
"1911",1851,1131,3,332,6,965.688812549938,-959.688812549938
"1912",216,1090,3,105,712,951.920816474292,-239.920816474292
"1913",1069,1150,4,225,13,954.071536355293,-941.071536355293
"1914",1710,1131,3,124,642,955.760973276115,-313.760973276115
"1915",1801,1131,3,149,1224,956.954223188834,267.045776811166
"1916",1990,881,5,124,933,922.13608848046,10.8639115195403
"1917",1005,1150,4,116,1262,948.868966735837,313.131033264163
"1918",1844,1131,3,223,1320,960.486242930483,359.513757069517
"1919",1525,1131,3,87,1193,953.99496340529,239.00503659471
"1920",2192,881,5,250,670,928.150068040564,-258.150068040564
"1921",2209,881,5,334,900,932.1593877473,-32.1593877473004
"1922",1992,881,5,230,937,927.195468110389,9.80453188961118
"1923",1165,1150,4,224,778,954.023806358784,-176.023806358784
"1924",1724,1131,3,149,757,956.954223188834,-199.954223188834
"1925",2173,881,5,423,989,936.407357436581,52.5926425634195
"1926",320,1090,3,139,580,953.54363635559,-373.54363635559
"1927",647,654,2,149,652,930.697429132276,-278.697429132276
"1928",1086,1150,4,226,520,954.119266351802,-434.119266351802
"1929",1927,881,5,66,888,919.367748682951,-31.3677486829513
"1930",1746,1131,3,149,784,956.954223188834,-172.954223188834
"1931",2086,881,5,75,1088,919.79731865153,168.20268134847
"1932",420,1090,3,139,239,953.54363635559,-714.54363635559
"1933",971,1150,4,235,1191,954.548836320381,236.451163679619
"1934",1563,1131,3,26,1204,951.083433618256,252.916566381744
"1935",2123,881,5,37,433,917.983578784197,-484.983578784197
"1936",999,1150,4,157,1234,950.825896592697,283.174103407303
"1937",1209,1150,4,230,1105,954.310186337837,150.689813662163
"1938",1002,1150,4,237,1237,954.644296313398,282.355703686602
"1939",1149,1150,4,266,732,956.028466212152,-224.028466212152
"1940",969,1150,4,52,1189,945.814246959276,243.185753040724
"1941",2101,881,5,369,1191,933.829937625107,257.170062374893
"1942",1324,1150,4,232,1260,954.405646330854,305.594353669146
"1943",105,1090,3,194,1172,956.168786163572,215.831213836428
"1944",715,654,2,130,1163,929.79055919861,233.20944080139
"1945",47,1068,3,102,1129,950.203667677463,178.796332322537
"1946",906,1150,4,253,1153,955.407976257538,197.592023742462
"1947",2027,881,5,327,966,931.825277771739,34.1747222282609
"1948",348,1090,3,139,659,953.54363635559,-294.54363635559
"1949",677,654,2,130,1146,929.79055919861,216.20944080139
"1950",1508,1131,3,147,1191,956.858763195816,234.141236804184
"1951",596,1090,3,2,1055,947.00462683389,107.99537316611
"1952",1365,1150,4,229,614,954.262456341328,-340.262456341328
"1953",1184,1150,4,76,860,946.959766875487,-86.9597668754869
"1954",227,1138,3,211,732,960.414288047428,-228.414288047428
"1955",1684,1131,3,17,392,950.653863649677,-558.653863649677
"1956",469,1090,3,139,811,953.54363635559,-142.54363635559
"1957",2085,881,5,75,1088,919.79731865153,168.20268134847
"1958",1942,881,5,66,892,919.367748682951,-27.3677486829513
"1959",1893,1131,3,2,939,949.937913702045,-10.9379137020454
"1960",1946,881,5,68,893,919.463208675969,-26.4632086759688
"1961",794,961,5,268,1030,934.732694549733,95.2673054502668
"1962",2189,881,5,250,668,928.150068040564,-260.150068040564
"1963",1545,1131,3,57,1197,952.563063510028,244.436936489973
"1964",584,654,2,228,1033,934.468098856469,98.5319011435314
"1965",1169,1150,4,224,790,954.023806358784,-164.023806358784
"1966",1600,1131,3,30,1255,951.274353604291,303.725646395709
"1967",783,654,2,130,1107,929.79055919861,177.20944080139
"1968",1287,1150,4,307,1129,957.985396069012,171.014603930988
"1969",1238,1150,4,305,906,957.889936075994,-51.8899360759941
"1970",709,654,2,130,1150,929.79055919861,220.20944080139
"1971",2195,881,5,339,754,932.398037729844,-178.398037729844
"1972",273,1090,3,202,952,956.550626135643,-4.55062613564264
"1973",109,1090,3,199,1175,956.407436146116,218.592563853884
"1974",299,1090,3,129,1160,953.066336390503,206.933663609497
"1975",2180,881,5,209,1076,926.193138183705,149.806861816295
"1976",1021,1150,4,76,1301,946.959766875487,354.040233124513
"1977",1621,1131,3,285,1283,963.445502714026,319.554497285974
"1978",2022,881,5,428,959,936.646007419124,22.3539925808757
"1979",135,1138,3,210,1206,960.36655805092,245.63344194908
"1980",46,1068,3,102,1129,950.203667677463,178.796332322537
"1981",2245,881,5,155,792,923.615718372231,-131.615718372231
"1982",2225,881,5,230,1401,927.195468110389,473.804531889611
"1983",1932,881,5,230,890,927.195468110389,-37.1954681103888
"1984",1721,1131,3,341,736,966.118382518517,-230.118382518517
"1985",589,1090,3,2,1052,947.00462683389,104.99537316611
"1986",2275,881,5,66,711,919.367748682951,-208.367748682951
"1987",209,1090,3,48,697,949.200206673293,-252.200206673293
"1988",1669,1131,3,286,1429,963.493232710535,465.506767289465
"1989",2167,881,5,406,851,935.595947495932,-84.5959474959315
"1990",980,1150,4,210,1200,953.355586407661,246.644413592339
"1991",645,654,2,230,630,934.563558849486,-304.563558849486
"1992",775,654,2,230,1047,934.563558849486,112.436441150514
"1993",152,1090,3,157,1251,954.402776292748,296.597223707252
"1994",1342,1150,4,206,120,953.164666421626,-833.164666421626
"1995",17,696,3,102,763,923.58945511761,-160.58945511761
"1996",1090,1150,4,285,554,956.935336145819,-402.935336145819
"1997",500,1138,3,211,861,960.414288047428,-99.4142880474283
"1998",1293,1150,4,2,92,943.427747133838,-851.427747133838
"1999",1003,1150,4,289,1248,957.126256131854,290.873743868146
"2000",2031,881,5,72,971,919.654128662004,51.3458713379961
